15000 3000
126 256 45
229 1 0
223 40 0
190 162 90
64 95 45
191 252 0
79 114 135
33 20 135
223 4 45
43 263 135
176 117 0
162 108 0
272 180 0
217 235 0
92 67 135
279 18 90
274 141 135
58 49 0
86 234 45
117 149 0
164 291 90
255 95 90
39 24 90
90 284 0
266 96 0
56 154 135
157 77 45
198 264 90
68 33 135
33 262 45
169 227 45
100 73 45
110 222 135
208 237 0
168 292 135
169 272 90
38 43 90
179 85 45
73 132 135
260 59 90
145 262 45
194 225 0
227 264 135
169 76 90
175 140 135
189 223 0
110 7 135
201 176 135
129 157 45
162 261 0
285 207 45
14 102 90
300 146 90
59 245 90
79 265 90
190 75 45
32 258 45
33 105 90
175 203 135
159 44 90
244 132 90
117 291 45
79 153 0
219 46 135
94 270 135
175 228 135
18 267 90
52 226 0
286 108 45
266 7 135
40 20 90
281 41 135
185 27 90
279 95 45
60 10 135
29 263 90
143 237 90
117 59 135
27 166 45
33 138 0
23 187 90
51 112 45
80 222 90
158 208 45
74 114 90
150 203 90
249 215 135
148 162 135
25 232 45
159 90 45
95 47 0
200 53 90
163 279 45
8 87 90
117 54 45
210 240 90
204 13 135
161 150 0
150 32 90
239 80 135
98 288 135
32 48 90
138 222 45
51 57 45
258 219 0
171 225 0
75 168 0
189 241 0
279 275 90
262 75 45
9 189 0
29 78 45
188 280 0
15 78 90
203 179 90
124 263 0
149 272 90
57 155 45
118 96 0
58 37 45
184 292 135
212 28 90
249 266 135
38 238 0
192 212 45
58 242 0
287 141 90
198 40 45
266 59 135
288 273 0
131 145 90
58 229 45
139 300 135
254 48 0
213 220 0
10 105 0
46 79 0
204 126 0
220 29 45
219 112 45
300 289 0
233 272 135
194 230 0
197 147 135
214 37 45
287 78 0
191 204 0
135 72 45
240 147 0
2 271 90
248 185 0
236 149 0
50 264 90
123 41 45
244 238 0
31 54 135
147 96 135
73 280 0
277 93 0
59 25 90
253 185 90
130 242 90
226 233 0
150 13 135
153 189 90
118 81 0
94 81 90
141 172 0
236 114 90
201 171 0
94 8 135
196 31 0
277 143 0
169 161 0
201 250 135
97 5 135
42 156 0
173 137 90
127 170 45
295 247 45
281 101 90
194 78 135
25 246 0
68 142 0
133 163 90
178 208 45
234 208 0
265 285 135
203 9 90
115 240 135
119 277 0
193 298 90
226 108 90
127 187 45
281 97 90
20 235 0
36 238 90
94 240 135
57 234 0
273 108 90
43 78 0
204 111 0
85 167 135
281 193 90
207 195 90
69 249 45
172 220 90
8 41 135
161 144 0
274 210 90
285 42 45
299 217 135
101 115 45
217 114 135
9 209 135
255 100 90
275 180 90
19 202 45
236 283 45
112 232 0
235 30 45
276 85 135
273 293 90
286 203 0
194 235 45
5 38 90
238 133 90
81 202 0
212 180 135
109 88 135
157 16 0
64 255 0
42 120 135
14 28 90
81 239 0
87 263 90
31 10 45
294 61 0
247 192 0
69 127 90
85 178 0
132 283 90
123 65 0
69 171 45
116 42 135
29 211 0
295 193 45
152 219 45
60 132 135
193 78 45
26 47 45
263 206 45
99 18 135
126 225 90
257 127 0
128 297 45
100 270 90
214 96 45
37 296 135
28 230 135
46 141 90
252 275 0
29 239 90
28 291 90
189 269 135
223 293 0
63 195 90
256 297 0
135 19 135
109 37 0
140 128 135
8 242 45
206 128 135
299 261 0
192 23 45
198 142 135
298 207 45
35 263 135
57 115 135
265 20 45
20 23 135
57 55 0
11 228 90
209 135 90
262 279 0
244 264 45
130 180 0
21 28 135
158 269 45
75 32 90
88 273 45
244 232 90
56 152 90
183 237 90
253 90 45
1 77 90
222 138 90
172 289 45
212 213 45
17 235 45
10 20 45
147 146 90
115 276 135
139 3 135
281 224 45
216 287 0
268 255 45
240 240 0
194 192 90
96 250 0
254 199 0
155 119 0
110 30 135
174 39 135
207 280 90
134 275 0
83 21 45
154 64 0
296 98 45
298 96 90
218 283 90
233 184 90
200 69 90
293 260 135
81 161 0
21 271 45
189 103 135
262 118 90
156 221 0
83 38 45
193 231 90
287 85 45
184 251 135
202 262 90
255 200 45
64 74 90
40 159 90
124 251 45
215 263 90
176 205 45
127 95 0
100 130 135
8 249 0
242 150 90
284 35 90
138 212 90
277 52 0
70 221 90
187 210 45
261 240 90
199 285 90
62 280 0
17 149 45
137 22 0
196 36 0
229 220 90
142 222 135
234 295 0
44 148 45
34 225 135
224 87 0
8 226 0
109 49 90
266 12 45
281 35 0
108 35 0
181 82 135
96 174 90
203 31 90
280 226 45
217 160 45
8 161 135
222 163 45
219 142 90
188 117 45
248 163 90
207 297 0
213 26 135
217 111 90
282 116 90
127 91 90
80 277 135
97 221 0
135 248 0
48 1 90
272 188 45
36 240 135
90 159 135
243 51 135
139 13 135
141 298 90
210 4 0
194 237 0
187 121 45
198 135 135
13 239 0
147 52 135
284 292 45
53 86 0
273 68 135
88 250 45
279 210 90
223 160 90
6 65 0
23 213 0
178 233 0
125 1 45
48 180 135
244 13 135
182 277 0
252 24 45
177 215 0
198 255 45
81 221 90
144 52 90
73 188 90
231 223 0
203 74 90
113 29 45
41 226 45
220 206 0
77 174 0
298 86 0
179 9 45
21 197 135
221 263 45
299 210 0
151 59 0
124 93 45
96 96 0
249 270 0
35 141 45
109 12 135
267 38 135
270 184 135
268 103 135
25 22 0
295 179 45
43 229 45
235 225 0
144 167 45
139 242 45
221 111 0
240 113 45
60 26 45
104 208 135
84 255 45
30 251 90
123 60 45
172 143 135
294 75 90
144 242 135
106 3 0
248 238 0
5 99 45
240 105 45
256 256 90
83 237 135
88 281 90
9 128 135
162 204 90
87 223 45
18 281 90
53 121 90
145 165 135
38 156 0
163 254 135
134 235 90
62 179 90
210 227 0
49 260 90
6 206 90
250 91 45
111 277 135
161 242 45
37 132 135
296 132 135
134 67 135
254 278 135
203 94 0
157 201 135
89 82 90
38 272 45
261 92 135
99 118 0
34 128 45
91 4 90
267 278 0
149 112 135
156 241 90
201 180 135
283 155 45
3 27 45
278 71 45
35 151 0
232 1 135
281 226 0
38 219 45
19 230 135
101 46 45
218 199 0
198 251 45
283 269 0
116 10 90
112 284 0
247 134 135
171 262 90
9 22 0
223 21 90
95 286 135
91 148 0
289 97 45
74 76 135
238 299 45
167 207 45
98 254 0
296 166 135
146 294 0
161 211 0
44 222 45
206 250 90
41 84 135
240 143 135
30 31 45
292 23 135
212 29 0
22 110 135
36 76 0
35 22 0
269 114 0
170 219 45
176 43 0
273 230 0
214 78 135
14 295 135
112 88 90
148 263 45
15 96 90
296 246 135
196 236 135
135 43 135
125 231 45
144 143 135
284 259 135
85 146 0
214 286 0
240 214 0
251 24 135
135 62 90
82 151 45
277 33 90
43 21 90
142 197 0
210 258 135
280 200 45
243 295 0
73 32 45
20 90 0
236 241 135
147 29 90
42 35 90
49 74 0
214 255 135
275 48 90
235 6 90
239 158 90
233 92 45
85 24 135
190 299 135
206 138 135
29 44 0
229 150 0
93 300 90
287 240 0
220 277 45
76 214 135
283 11 90
193 219 0
159 11 135
139 81 90
174 92 0
162 260 135
102 217 135
167 167 135
13 140 135
125 66 90
117 265 45
175 243 45
70 134 0
198 177 0
163 204 0
15 170 135
134 123 0
101 34 135
51 42 45
171 188 135
232 295 0
86 87 0
144 46 45
8 183 135
33 102 45
233 200 0
23 242 90
272 201 135
190 143 135
262 78 45
299 202 0
21 228 135
173 103 90
275 37 0
165 223 90
115 175 90
250 101 45
256 292 0
108 40 45
167 244 45
285 219 45
234 241 45
94 228 135
264 257 0
287 68 45
68 227 45
255 189 135
153 27 135
59 242 135
62 289 135
217 34 0
116 135 0
110 287 0
92 203 90
88 126 90
64 90 45
44 221 135
32 254 90
96 82 90
86 266 90
282 257 90
127 34 0
101 48 135
3 128 135
180 84 135
295 23 90
272 226 90
144 88 135
20 211 135
221 55 0
298 144 0
256 18 0
15 130 90
179 35 0
250 129 45
287 177 135
14 99 90
243 300 90
65 255 90
67 128 135
40 256 135
159 50 135
209 47 135
70 84 45
145 122 0
194 89 135
215 73 0
146 264 90
145 214 0
131 285 90
132 86 45
129 78 45
5 265 45
67 243 135
86 50 0
15 52 90
128 266 0
299 98 0
138 165 0
139 186 45
123 160 45
48 82 45
110 128 135
169 268 45
168 105 0
62 252 0
20 26 135
124 157 0
46 197 90
1 177 45
94 24 45
104 250 0
116 36 90
228 269 135
189 60 90
191 46 135
64 256 0
9 43 45
292 194 0
287 50 135
229 253 90
4 13 135
148 273 135
15 13 90
174 30 135
129 246 90
34 191 45
71 44 90
209 122 45
6 202 45
142 277 45
296 118 0
225 134 90
123 96 90
96 294 135
269 129 90
291 153 90
198 93 135
256 174 0
166 67 45
274 164 135
246 165 90
72 274 90
296 238 0
71 83 45
289 80 135
183 96 45
67 132 135
217 78 45
86 236 0
220 201 90
255 30 90
146 230 135
269 218 0
26 260 45
207 229 90
276 110 0
88 127 0
10 90 0
175 113 135
81 270 45
131 249 0
93 159 0
160 287 45
215 144 90
195 104 0
97 148 90
292 110 0
66 81 0
11 89 135
128 142 135
78 49 0
238 259 135
138 63 135
124 255 0
268 33 90
271 53 45
131 161 45
25 169 135
258 31 90
167 110 0
148 191 0
156 251 90
16 274 90
215 178 0
214 246 135
238 211 45
291 151 45
155 219 0
283 195 135
272 98 135
112 15 45
43 115 45
244 50 45
22 255 90
291 265 0
38 21 90
22 153 0
36 10 45
85 111 90
103 121 90
235 37 90
199 296 135
123 153 0
292 273 90
247 147 0
254 77 90
112 205 0
290 81 90
39 157 0
202 238 90
53 209 135
256 131 0
185 235 135
270 150 0
89 81 90
40 25 135
299 266 45
245 293 0
294 160 135
10 148 135
11 278 90
113 11 90
81 187 0
289 275 90
1 10 135
163 58 90
130 238 135
169 37 135
21 49 0
13 208 135
209 115 45
238 263 0
21 206 45
271 276 90
24 149 45
121 120 135
37 288 90
251 223 45
87 233 45
164 198 0
100 198 135
68 223 45
66 62 0
162 92 45
11 25 90
31 106 45
109 164 45
267 57 90
217 125 45
75 287 0
219 67 45
29 99 45
273 169 45
144 24 90
152 299 45
98 118 45
77 144 45
294 131 90
159 207 90
261 201 0
296 14 0
222 78 90
152 14 135
80 28 90
50 57 90
216 248 90
259 254 45
254 111 135
47 131 135
52 238 45
232 82 135
197 94 0
230 27 90
200 234 90
238 145 90
103 293 45
294 35 45
144 209 90
287 87 90
237 219 135
243 162 0
61 274 135
244 179 90
265 25 0
94 109 90
202 128 135
156 135 0
60 1 90
7 41 0
3 241 90
162 276 0
92 57 90
242 133 90
260 121 0
230 182 45
246 293 90
49 183 135
268 239 45
207 97 0
241 279 0
204 285 0
153 227 90
204 85 0
67 178 90
238 60 0
3 276 135
99 25 45
125 167 45
204 263 0
57 249 90
245 21 0
13 148 90
128 192 0
183 214 0
201 36 45
23 297 0
176 145 0
20 70 45
57 233 45
142 252 0
1 222 90
276 118 135
164 231 90
37 44 90
108 173 45
159 291 90
269 97 90
282 198 135
3 256 90
240 85 90
123 131 0
288 75 45
183 231 0
122 175 45
291 158 45
264 25 90
47 60 90
29 100 0
208 271 135
66 105 45
88 143 0
134 176 90
122 252 90
208 176 135
160 178 45
288 111 45
143 205 90
256 147 45
232 184 45
212 164 45
1 125 0
219 173 45
231 4 135
289 232 45
185 53 0
3 67 0
12 203 90
142 294 90
148 47 0
139 286 0
171 260 135
57 248 45
161 23 90
133 185 90
141 62 135
59 66 90
117 1 90
60 162 135
178 148 90
35 36 45
32 294 0
117 133 135
3 242 45
229 275 45
123 258 135
24 141 135
65 46 0
17 266 0
103 35 90
142 159 90
113 170 135
157 164 0
21 201 135
241 169 135
33 164 135
32 132 135
191 245 0
186 88 90
42 150 135
254 56 0
150 40 90
230 46 90
105 194 45
150 140 135
210 275 90
4 103 45
251 262 45
248 291 0
193 61 45
97 178 0
237 11 90
226 16 90
20 297 0
239 189 135
235 155 45
281 269 45
87 5 0
171 164 135
279 169 0
119 129 90
80 208 90
299 212 90
281 299 45
5 65 90
275 181 0
211 227 90
294 286 45
296 272 0
134 164 135
195 9 45
137 167 90
49 158 0
64 244 0
203 75 0
91 117 90
277 6 0
9 214 45
234 132 90
284 217 45
169 225 90
208 133 0
29 90 45
163 194 90
279 243 135
24 127 90
110 279 0
230 287 135
56 300 135
231 98 0
124 80 45
299 67 135
18 170 45
251 197 0
175 79 45
27 97 0
233 190 0
182 70 90
35 286 135
217 143 45
208 154 45
188 32 0
142 68 90
25 111 45
192 43 0
105 200 90
108 181 45
65 262 45
89 143 45
43 285 90
5 110 90
266 49 45
228 194 90
190 232 0
174 105 45
165 44 135
139 74 90
58 197 135
1 114 90
172 266 45
35 270 0
56 40 0
256 202 135
106 257 45
96 267 90
227 49 135
124 38 45
218 151 45
106 167 90
18 216 0
152 260 135
262 159 0
77 252 45
269 143 45
215 252 45
177 279 45
258 279 0
209 43 0
161 121 0
40 213 135
257 109 45
17 274 90
19 143 90
4 181 90
149 15 45
163 262 45
222 102 0
283 109 45
143 188 90
258 274 0
242 210 0
8 238 135
71 279 90
229 49 45
193 198 45
79 48 90
231 72 0
150 70 135
154 48 0
140 205 90
178 26 90
254 23 135
300 205 0
60 40 90
286 77 90
53 266 90
269 293 0
55 6 135
108 99 45
117 97 45
46 295 45
207 153 135
252 121 0
202 22 45
22 269 0
184 107 0
280 104 0
299 175 135
82 115 135
241 246 0
219 114 90
225 174 45
261 10 90
37 205 45
116 249 45
152 73 90
45 100 135
123 279 45
26 105 90
274 58 45
199 109 45
157 9 45
82 80 0
228 150 90
184 177 135
41 100 135
50 94 90
198 295 0
18 120 90
291 181 45
97 269 90
283 202 0
151 280 0
95 202 135
213 109 45
64 210 90
160 69 135
190 195 90
140 292 45
19 38 135
156 237 135
12 111 90
203 47 45
3 75 135
76 165 45
139 208 135
151 213 0
181 236 45
149 11 90
197 137 90
281 222 135
176 192 45
81 100 45
152 203 45
80 264 45
221 46 90
183 79 135
53 163 45
147 248 45
268 29 135
22 248 135
17 212 45
146 90 0
179 290 45
38 41 135
256 134 0
285 205 45
76 243 90
187 275 0
169 192 45
9 93 0
174 285 0
92 260 0
133 192 135
7 63 135
39 292 90
246 186 45
276 265 45
236 230 45
272 230 0
143 71 90
124 216 45
216 207 135
68 177 45
139 183 135
106 295 45
243 133 135
39 102 135
263 137 0
144 227 0
243 101 0
165 68 45
2 31 135
18 39 45
118 61 90
172 21 135
83 298 90
221 183 0
12 38 45
226 109 90
3 133 45
27 144 135
226 191 0
261 53 90
94 260 135
195 16 135
187 80 135
280 124 0
47 147 0
201 265 45
244 25 135
12 293 90
121 297 45
243 14 135
52 47 0
90 79 90
227 252 45
141 7 45
279 289 90
187 277 0
162 252 90
59 243 90
181 207 135
98 160 135
286 67 45
230 252 0
9 95 0
178 246 0
289 285 135
207 5 45
22 159 90
52 281 135
171 12 45
3 3 0
127 76 135
252 154 135
19 125 0
198 233 90
289 56 0
239 172 90
74 158 45
150 24 45
288 298 90
154 98 0
174 118 90
96 54 135
109 284 135
211 10 135
110 70 90
102 98 45
73 47 45
145 257 0
146 133 90
73 1 135
97 153 0
209 204 0
50 251 135
40 191 135
112 2 135
184 140 0
211 291 90
190 186 45
150 291 45
173 180 90
41 63 90
60 11 90
177 230 45
159 298 90
270 134 90
83 157 135
191 298 0
205 209 135
252 54 45
141 72 135
60 207 135
282 152 135
110 152 45
112 253 90
231 285 90
114 253 135
146 299 45
50 218 45
126 280 135
184 19 45
225 129 135
165 45 135
294 254 45
6 153 45
199 184 90
93 30 90
164 148 45
92 254 0
95 167 0
207 94 135
176 255 135
6 133 45
84 293 135
281 202 135
223 193 90
93 285 135
95 209 90
287 39 0
5 264 90
178 120 135
4 246 0
299 52 45
171 213 45
292 11 45
47 43 90
56 188 90
186 187 90
176 73 45
291 60 0
67 257 135
178 140 0
143 192 0
15 180 45
211 78 90
274 105 135
146 43 135
292 188 45
180 240 0
131 299 135
157 258 90
208 241 45
54 122 135
68 49 135
56 46 135
7 126 45
115 183 0
180 210 90
180 258 45
165 37 45
58 30 0
178 7 90
288 197 90
51 169 45
117 219 135
257 173 0
128 127 135
160 205 45
24 115 90
74 160 135
67 238 0
199 168 45
46 47 0
202 94 135
156 299 45
271 121 0
184 28 45
78 76 45
220 283 0
12 206 135
157 300 0
145 199 0
102 264 45
34 177 45
270 65 45
297 10 45
174 104 90
213 239 135
117 231 45
137 272 0
154 27 0
31 120 0
212 263 0
196 48 45
96 295 45
164 297 45
188 160 135
123 35 135
249 34 0
160 15 135
24 207 90
252 37 45
268 220 135
258 52 0
76 261 90
191 176 135
170 194 90
217 221 135
74 41 45
287 262 90
250 61 135
195 115 90
130 154 0
56 201 45
286 107 135
238 283 45
154 127 45
184 207 135
281 129 135
179 187 135
254 182 135
115 212 0
223 244 45
33 153 0
283 295 45
7 56 90
190 119 135
93 248 45
77 64 45
30 252 0
279 201 90
36 242 90
164 28 135
233 60 0
81 50 90
165 125 135
13 221 90
142 254 45
42 178 45
33 282 135
171 68 90
226 279 0
124 35 90
260 256 135
193 213 90
275 195 135
140 104 135
185 196 135
86 20 45
137 179 45
56 294 0
72 6 135
112 142 90
192 176 135
97 12 135
282 122 0
53 117 0
187 295 135
51 78 135
245 23 45
53 74 45
135 55 135
38 141 135
30 244 45
6 214 45
232 35 135
251 122 45
156 61 135
61 100 45
87 244 90
207 122 45
294 162 0
195 229 45
205 235 0
23 128 135
10 70 0
265 106 90
5 62 45
2 279 135
162 100 135
119 30 90
190 77 0
35 276 0
153 276 135
85 90 0
120 237 90
102 94 45
77 119 45
65 62 90
59 39 45
132 169 135
88 100 135
72 91 135
276 135 90
125 27 45
271 286 0
27 177 0
74 274 135
74 79 45
87 90 0
17 104 135
101 151 90
96 101 135
21 149 90
105 239 0
265 54 135
185 61 45
239 193 0
103 59 0
118 115 45
186 50 45
247 226 0
63 80 45
190 161 0
197 45 45
154 78 45
167 232 135
103 124 45
144 296 135
179 241 0
146 193 135
203 48 90
182 34 90
245 62 0
162 169 90
74 48 90
88 294 90
227 233 0
38 267 0
59 46 45
281 146 45
103 52 0
141 87 90
144 258 0
293 230 45
265 123 90
44 220 45
104 288 0
114 298 135
298 128 0
233 69 90
179 67 45
63 119 90
61 184 135
192 207 90
231 102 0
233 266 135
33 208 0
244 200 45
229 35 45
276 264 90
277 220 135
209 139 0
292 50 0
64 249 45
156 184 0
111 189 45
204 194 90
109 217 90
245 108 45
119 158 45
195 12 45
80 255 0
257 265 90
109 99 135
251 125 135
205 158 90
246 194 45
278 283 90
246 294 45
155 2 90
144 116 45
100 65 45
145 110 135
133 44 135
136 48 90
67 168 0
219 69 90
261 275 45
118 78 45
12 224 45
205 295 135
154 179 135
264 297 90
82 157 90
273 79 90
204 79 135
32 154 45
78 242 135
126 107 45
92 28 135
47 58 45
293 36 45
277 46 135
187 79 45
139 283 135
23 140 135
9 116 90
182 266 0
198 206 135
47 85 45
131 125 45
220 63 135
23 13 45
51 13 90
240 62 135
208 104 0
217 110 0
161 122 90
212 236 45
20 60 135
39 114 0
5 36 90
114 76 45
180 5 45
293 91 45
296 34 135
219 168 45
126 232 0
19 257 135
247 152 90
70 107 45
73 236 45
137 52 0
277 82 90
212 33 135
195 109 135
262 281 90
205 126 90
140 105 45
113 107 0
7 284 90
27 120 45
122 296 45
223 273 0
110 170 90
152 159 135
109 10 45
278 238 0
176 229 135
138 122 90
274 66 135
184 289 135
193 94 45
45 51 135
269 81 45
39 216 0
166 190 0
8 250 45
200 177 0
22 95 90
149 130 135
38 230 45
123 176 45
90 293 135
34 92 90
20 213 90
22 250 45
5 178 135
209 186 135
290 94 45
171 246 45
282 293 45
183 219 90
108 39 135
253 108 45
23 274 0
259 29 45
97 210 135
269 281 135
209 86 0
35 134 0
288 185 90
68 257 0
159 86 45
300 285 45
184 257 135
191 221 90
47 98 135
287 272 90
17 143 90
278 280 45
233 243 45
9 224 90
44 260 45
62 63 45
177 30 45
114 219 0
53 83 135
171 286 135
119 207 90
67 40 135
50 140 135
228 39 45
110 205 90
238 77 135
230 200 0
211 269 90
113 209 90
278 170 45
42 14 135
109 40 90
90 103 45
24 132 45
66 7 135
91 253 0
30 33 45
18 16 45
171 190 135
86 159 135
254 63 0
267 169 45
283 39 90
97 128 0
24 107 90
219 243 0
120 279 45
21 6 45
166 2 0
88 241 45
252 53 135
251 184 0
133 30 135
249 128 135
274 100 45
11 87 45
58 137 90
243 236 90
108 231 135
300 299 0
23 88 45
70 2 135
20 98 45
50 229 135
231 71 45
138 195 45
230 125 0
72 217 135
193 227 0
91 6 90
93 44 135
120 216 0
215 113 90
38 6 135
257 90 0
174 272 45
299 168 0
268 28 45
259 245 135
11 17 45
167 103 90
253 87 135
76 124 45
222 124 135
106 229 45
234 19 135
18 107 0
133 38 45
260 166 90
296 117 90
251 261 0
99 182 90
219 122 90
236 31 0
146 69 135
40 129 0
273 5 135
52 183 0
247 54 0
296 232 0
162 73 90
216 206 135
102 262 135
170 244 0
241 94 45
116 2 45
31 176 0
186 157 45
70 185 90
235 189 45
276 22 45
29 82 90
47 155 0
46 90 135
30 155 0
14 259 135
99 300 135
31 181 90
155 222 0
268 143 90
289 70 135
62 52 0
194 198 0
12 82 45
146 55 0
193 72 90
277 97 45
161 244 45
267 288 135
40 2 90
33 78 135
234 109 0
23 277 0
71 289 0
134 297 90
57 23 0
71 207 45
257 246 45
156 13 45
76 16 90
216 242 0
210 247 135
147 68 0
76 225 90
166 173 135
129 30 135
86 249 90
299 9 45
69 162 0
140 299 0
226 207 135
116 129 135
162 155 0
103 221 0
145 116 0
120 211 0
139 82 90
297 273 135
33 30 0
84 188 45
86 221 0
149 14 45
12 85 45
26 62 90
7 263 135
269 239 90
174 143 0
299 117 0
25 285 90
76 174 0
3 218 0
15 259 45
79 110 45
64 243 45
190 168 135
259 132 0
149 72 90
129 155 0
107 214 0
171 165 90
14 27 90
236 244 0
289 29 45
18 85 135
265 78 0
33 3 90
32 191 45
283 290 90
54 121 45
157 35 0
156 3 45
164 233 90
137 186 90
160 206 45
298 205 0
40 252 0
84 171 0
251 21 45
295 144 45
31 174 90
196 89 135
210 124 45
70 210 0
148 104 135
193 24 45
271 128 90
262 73 90
299 94 0
29 208 45
291 46 0
85 187 135
198 279 90
56 110 90
110 5 45
134 153 0
74 152 0
30 160 135
5 255 45
183 277 90
272 148 90
90 219 45
71 265 0
133 204 0
40 122 90
8 186 90
292 165 0
4 187 45
16 218 0
248 199 135
190 135 135
146 21 45
55 118 90
248 184 135
55 156 90
78 22 90
120 12 90
173 121 90
99 217 45
293 296 45
38 229 90
255 52 45
250 134 0
260 41 45
11 199 45
276 205 45
5 146 135
142 95 0
47 192 45
38 246 0
213 166 45
33 201 0
139 264 90
29 112 45
104 39 45
136 27 45
231 42 90
295 47 0
158 48 0
239 157 135
236 26 45
158 74 90
25 243 0
35 231 45
19 90 135
216 133 135
233 269 0
256 56 135
144 249 0
238 168 90
145 80 45
189 259 135
31 80 0
157 169 0
188 36 135
2 188 45
275 119 135
229 196 135
186 193 0
49 45 90
160 213 45
253 247 45
37 279 90
125 39 135
217 198 135
89 98 0
185 207 0
257 253 90
79 280 90
220 209 45
293 18 90
290 290 90
177 44 45
59 299 90
30 248 135
259 289 0
27 137 0
237 61 90
286 213 90
222 247 90
272 67 135
10 91 45
293 66 90
252 120 0
78 4 45
128 178 0
254 129 0
23 91 45
207 53 45
243 108 45
141 247 135
295 198 135
147 26 45
271 61 135
245 98 45
14 227 135
182 132 0
64 81 135
253 67 90
248 50 45
274 43 0
281 184 0
58 84 90
255 98 0
99 224 0
236 100 135
245 104 90
75 55 90
152 221 0
3 274 0
277 225 0
59 37 135
146 201 0
201 9 90
98 44 45
163 89 45
233 115 45
149 9 0
205 182 45
195 1 0
97 161 135
258 236 0
146 64 45
167 157 45
102 42 45
1 154 0
225 21 45
207 181 135
128 67 0
2 281 135
223 89 90
189 22 135
151 205 135
266 8 45
251 19 45
75 3 135
215 84 135
185 192 45
260 146 90
89 250 0
291 283 135
17 269 45
297 274 0
192 32 135
55 221 45
167 166 45
36 218 0
280 210 45
150 26 90
259 127 45
79 171 90
292 99 45
278 46 90
268 266 135
187 229 90
256 227 0
284 24 135
168 121 0
39 185 135
67 134 0
42 211 90
202 133 45
90 199 0
14 292 90
37 50 45
87 122 90
164 8 135
181 212 45
60 90 90
58 174 0
48 277 0
19 262 135
180 83 0
187 300 90
205 216 90
126 173 0
170 294 0
283 163 90
240 109 0
211 236 45
120 142 45
125 189 90
121 94 45
2 5 0
160 23 0
203 206 45
196 143 0
34 20 45
217 7 90
299 139 90
223 144 135
185 26 0
98 8 90
168 139 90
132 98 135
145 205 0
216 105 45
217 183 135
147 21 90
137 121 0
69 197 45
270 30 45
21 161 135
18 130 0
144 236 45
66 128 45
165 283 90
212 12 135
166 27 135
164 106 0
151 184 45
45 184 90
238 286 135
126 194 0
140 252 90
70 18 135
100 196 135
272 140 135
185 172 90
71 4 45
142 13 0
187 73 90
265 237 135
15 195 135
100 149 45
41 287 135
36 281 45
94 65 45
152 79 0
288 232 90
238 190 90
200 3 135
175 212 45
208 191 90
220 160 135
212 199 45
38 73 90
101 116 0
136 21 90
7 36 90
83 228 135
277 42 0
125 278 90
68 234 135
37 70 135
160 183 135
219 192 135
5 157 135
122 167 0
52 40 0
71 84 90
167 49 0
119 209 90
47 262 90
218 139 0
281 98 135
102 271 45
290 87 45
60 245 45
278 127 0
168 288 135
138 20 135
165 111 90
158 130 0
139 79 90
33 170 90
286 268 0
24 105 135
85 192 135
294 32 45
216 175 0
34 228 135
122 77 90
242 38 0
291 260 0
6 136 135
192 18 135
151 79 90
45 255 135
282 258 135
133 197 90
196 246 0
207 63 90
201 102 135
80 278 0
154 229 90
238 1 90
111 83 90
206 227 90
147 254 90
139 99 90
252 1 45
7 145 135
274 127 45
203 219 90
107 167 0
255 175 0
163 294 0
34 167 45
225 25 45
57 181 0
141 125 45
264 286 90
291 144 90
166 187 0
35 212 90
188 291 90
56 114 45
167 77 45
5 207 135
225 52 45
181 53 90
212 205 45
26 99 135
203 112 135
64 78 45
179 297 0
75 67 45
57 8 0
57 141 45
253 281 90
2 106 45
65 298 0
127 77 45
96 175 45
155 204 90
218 243 90
5 257 135
60 47 0
238 252 45
105 130 0
65 80 0
28 241 45
37 222 90
259 100 0
123 182 0
47 258 135
207 143 45
246 285 0
231 151 90
92 85 90
176 199 90
41 252 45
199 166 135
186 222 90
227 190 90
139 164 45
270 102 45
132 214 90
100 111 0
178 281 135
16 280 135
203 92 135
281 87 135
52 279 135
287 227 135
172 53 135
236 36 0
285 203 45
113 297 90
298 4 90
2 134 45
274 82 90
222 232 0
129 24 0
13 139 0
47 242 45
229 268 45
192 26 135
44 288 45
253 92 90
297 165 0
39 9 45
77 260 135
24 85 45
224 134 90
297 207 0
173 110 135
280 217 0
167 221 45
211 79 135
290 83 90
225 226 135
90 74 135
188 266 45
250 31 90
108 271 0
208 106 135
138 110 90
162 170 90
74 55 135
137 241 45
104 198 135
13 257 45
131 168 45
169 222 135
228 127 0
151 57 45
209 117 135
108 84 135
147 1 135
262 212 0
268 84 90
241 221 0
244 206 45
160 182 135
178 294 135
294 193 45
127 185 0
26 169 135
46 188 90
90 116 90
267 12 135
35 128 90
72 230 45
152 1 45
264 140 0
144 185 45
116 99 0
54 135 45
286 125 45
246 19 90
194 22 135
248 19 90
50 76 0
50 178 0
210 164 0
259 147 90
157 146 0
122 210 90
275 184 0
207 64 45
285 66 90
288 44 45
90 80 45
39 158 135
37 3 135
131 99 90
132 123 45
263 217 90
284 179 45
100 86 135
156 40 0
175 46 0
14 191 90
172 5 90
111 45 0
98 79 45
241 272 45
71 248 0
56 269 90
75 256 45
163 256 45
101 32 0
89 169 45
41 196 0
157 279 45
259 81 45
99 12 90
169 226 45
228 284 45
182 52 0
158 279 135
1 39 45
42 254 135
55 13 90
60 269 45
11 240 90
33 222 45
127 146 45
154 126 0
272 1 135
43 42 135
205 95 0
